date,branch_id,product_id,quantity_sold,selling_price,cost_price,current_stock,month,festival_flag
2025-08-31,B18,P111,45,305,243,179,8,0
2025-06-29,B14,P113,39,668,452,228,6,0
2025-07-25,B37,P116,51,840,572,353,7,0
2025-06-29,B50,P115,52,370,259,248,6,0
2025-09-09,B34,P104,18,1019,688,984,9,0
2025-10-27,B18,P115,161,442,395,651,10,1
2025-10-20,B31,P118,122,472,369,494,10,1
2025-07-08,B11,P112,45,458,320,808,7,0
2025-01-02,B29,P101,70,502,378,887,1,0
2025-07-10,B35,P108,63,31,23,997,7,0
2025-11-09,B07,P107,105,199,159,977,11,1
2025-08-21,B18,P110,32,329,222,518,8,0
2025-12-19,B46,P107,80,472,424,754,12,1
2025-06-11,B21,P120,62,505,419,655,6,0
2025-12-29,B18,P108,124,974,660,723,12,1
2025-12-31,B50,P115,52,850,702,347,12,1
2025-08-29,B18,P112,73,397,361,701,8,0
2025-04-13,B04,P118,69,322,293,137,4,0
2025-04-12,B30,P110,54,598,456,385,4,0
2025-09-27,B48,P104,54,238,183,128,9,0
2025-06-01,B36,P107,58,840,597,835,6,0
2025-06-19,B13,P115,62,350,311,324,6,0
2025-06-11,B15,P112,71,873,740,239,6,0
2025-01-31,B18,P115,24,651,496,433,1,0
2025-12-25,B39,P107,52,637,550,450,12,1
2025-06-03,B03,P104,47,800,603,385,6,0
2025-09-20,B42,P101,29,1107,742,689,9,0
2025-12-16,B23,P118,90,893,703,880,12,1
2025-12-29,B20,P104,69,683,462,332,12,1
2025-04-13,B17,P113,17,140,97,445,4,0
2025-06-17,B21,P106,35,653,545,613,6,0
2025-11-11,B22,P120,141,587,410,199,11,1
2025-04-12,B39,P119,28,580,418,981,4,0
2025-06-23,B49,P119,45,974,706,336,6,0
2025-10-04,B28,P103,122,413,305,367,10,1
2025-07-16,B03,P109,78,792,658,974,7,0
2025-03-13,B17,P111,20,36,31,329,3,1
2025-01-27,B43,P118,33,996,719,294,1,0
2025-10-15,B31,P105,25,819,678,295,10,1
2025-07-20,B28,P117,64,330,254,793,7,0
2025-11-12,B18,P110,102,558,415,861,11,1
2025-10-18,B27,P110,34,717,590,747,10,1
2025-04-25,B32,P105,62,114,88,889,4,0
2025-05-19,B25,P106,54,608,413,447,5,0
2025-06-11,B08,P118,55,678,585,870,6,0
2025-11-03,B23,P105,93,392,330,475,11,1
2025-07-15,B50,P109,36,595,424,297,7,0
2025-03-15,B21,P111,26,237,168,218,3,1
2025-06-13,B18,P116,51,742,669,180,6,0
2025-03-24,B27,P119,87,370,330,596,3,1
2025-05-27,B39,P107,79,481,323,422,5,0
2025-02-23,B37,P116,38,487,434,904,2,0
2025-11-27,B02,P108,87,95,78,187,11,1
2025-05-22,B24,P103,32,186,125,282,5,0
2025-08-01,B39,P105,53,76,53,754,8,0
2025-09-24,B48,P115,79,446,344,532,9,0
2025-07-05,B48,P115,25,620,502,878,7,0
2025-09-07,B12,P115,38,37,29,915,9,0
2025-11-24,B50,P110,91,275,203,705,11,1
2025-07-24,B27,P113,42,70,54,628,7,0
2025-11-14,B41,P114,54,246,176,567,11,1
2025-02-18,B35,P103,54,905,693,376,2,0
2025-10-05,B04,P120,38,494,445,957,10,1
2025-02-06,B21,P106,38,919,634,603,2,0
2025-04-16,B08,P107,25,312,279,211,4,0
2025-10-30,B27,P106,26,419,281,575,10,1
2025-11-26,B36,P102,42,986,737,610,11,1
2025-03-12,B31,P111,94,296,253,634,3,1
2025-10-16,B48,P104,69,78,62,930,10,1
2025-03-27,B49,P113,175,1029,799,805,3,1
2025-12-08,B35,P114,142,316,236,382,12,1
2025-07-14,B10,P109,71,430,367,644,7,0
2025-12-09,B20,P114,87,675,578,721,12,1
2025-10-27,B29,P119,84,1009,674,545,10,1
2025-09-10,B48,P118,78,769,577,182,9,0
2025-02-10,B44,P110,68,967,763,401,2,0
2025-01-22,B26,P101,41,594,451,313,1,0
2025-11-15,B06,P117,38,109,88,752,11,1
2025-09-25,B36,P118,42,215,145,573,9,0
2025-01-28,B27,P102,69,418,289,532,1,0
2025-11-29,B08,P108,121,563,456,104,11,1
2025-04-02,B17,P115,24,102,74,262,4,0
2025-03-02,B26,P102,91,290,203,896,3,1
2025-11-21,B34,P102,48,575,521,406,11,1
2025-02-12,B38,P112,29,568,400,812,2,0
2025-01-26,B08,P101,61,215,171,709,1,0
2025-02-25,B29,P120,40,101,87,893,2,0
2025-08-03,B20,P109,57,534,476,532,8,0
2025-05-09,B27,P120,62,994,730,808,5,0
2025-11-24,B50,P116,145,348,286,128,11,1
2025-04-02,B40,P113,38,344,237,879,4,0
2025-04-20,B13,P115,50,81,57,190,4,0
2025-07-27,B02,P118,73,406,369,195,7,0
2025-12-18,B25,P112,110,275,227,654,12,1
2025-04-11,B45,P111,69,158,109,118,4,0
2025-07-22,B31,P119,54,143,115,800,7,0
2025-04-16,B03,P110,56,449,329,335,4,0
2025-09-02,B07,P106,35,166,114,154,9,0
2025-01-09,B15,P108,41,685,478,722,1,0
2025-01-31,B33,P102,71,241,207,438,1,0
2025-12-31,B13,P112,46,155,140,403,12,1
2025-07-05,B40,P114,54,727,528,706,7,0
2025-09-12,B09,P106,20,528,362,641,9,0
2025-03-28,B15,P109,172,1057,761,625,3,1
2025-07-29,B24,P109,61,975,741,977,7,0
2025-09-20,B05,P106,30,80,60,935,9,0
2025-04-13,B19,P120,28,783,588,218,4,0
2025-08-20,B39,P101,11,752,648,457,8,0
2025-10-13,B17,P107,115,734,508,522,10,1
2025-07-06,B10,P120,31,98,70,539,7,0
2025-05-26,B15,P106,31,837,587,776,5,0
2025-06-27,B40,P119,22,304,247,732,6,0
2025-05-09,B50,P111,39,634,459,978,5,0
2025-10-02,B40,P105,30,258,189,314,10,1
2025-08-12,B48,P109,40,426,317,467,8,0
2025-06-11,B04,P105,28,341,238,818,6,0
2025-12-19,B43,P120,116,956,679,870,12,1
2025-12-19,B05,P110,70,959,640,273,12,1
2025-03-24,B44,P120,181,544,453,736,3,1
2025-11-25,B10,P107,118,832,634,607,11,1
2025-05-07,B01,P117,23,771,687,618,5,0
2025-10-23,B31,P111,32,468,419,378,10,1
2025-03-24,B40,P104,68,478,372,803,3,1
2025-05-22,B32,P101,27,826,597,318,5,0
2025-04-26,B46,P112,33,205,155,715,4,0
2025-11-18,B01,P102,131,113,102,693,11,1
2025-12-24,B06,P107,24,403,334,726,12,1
2025-10-25,B35,P117,172,65,57,834,10,1
2025-05-21,B33,P107,73,345,231,375,5,0
2025-01-04,B40,P101,28,135,121,389,1,0
2025-03-03,B18,P119,100,133,90,274,3,1
2025-11-20,B25,P118,69,380,314,705,11,1
2025-12-12,B22,P116,170,365,248,398,12,1
2025-04-03,B35,P108,11,184,154,809,4,0
2025-08-25,B43,P101,66,786,626,936,8,0
2025-02-17,B11,P104,24,228,164,161,2,0
2025-03-08,B19,P116,24,1056,777,921,3,1
2025-02-26,B48,P102,51,321,224,992,2,0
2025-08-25,B04,P119,38,374,281,885,8,0
2025-02-13,B44,P101,19,892,650,931,2,0
2025-06-28,B33,P106,54,812,590,726,6,0
2025-10-09,B13,P109,19,574,405,364,10,1
2025-11-20,B16,P115,112,815,682,723,11,1
2025-01-08,B24,P117,76,256,173,847,1,0
2025-02-26,B09,P112,43,224,187,134,2,0
2025-02-05,B31,P117,54,509,379,620,2,0
2025-03-18,B47,P106,157,734,522,415,3,1
2025-07-12,B39,P117,10,892,651,591,7,0
2025-07-10,B46,P116,27,618,545,875,7,0
2025-02-13,B13,P102,57,897,631,996,2,0
2025-12-22,B35,P111,119,249,224,793,12,1
2025-08-16,B48,P113,12,380,337,258,8,0
2025-10-22,B44,P116,143,887,614,508,10,1
2025-08-03,B29,P119,35,101,88,870,8,0
2025-02-19,B01,P110,71,906,615,307,2,0
2025-05-17,B04,P105,58,431,388,514,5,0
2025-02-28,B19,P108,64,356,243,501,2,0
2025-09-17,B33,P112,70,1102,783,180,9,0
2025-12-04,B41,P119,111,558,376,903,12,1
2025-11-08,B09,P105,83,538,366,890,11,1
2025-11-28,B47,P110,165,417,372,807,11,1
2025-11-25,B34,P111,39,854,612,361,11,1
2025-02-13,B18,P107,17,52,43,791,2,0
2025-03-30,B12,P103,119,451,338,318,3,1
2025-03-07,B38,P105,78,364,266,464,3,1
2025-04-20,B25,P107,45,418,304,987,4,0
2025-10-09,B47,P119,18,356,306,489,10,1
2025-02-27,B49,P108,20,779,583,178,2,0
2025-04-30,B19,P116,27,543,480,862,4,0
2025-03-31,B35,P106,175,465,320,469,3,1
2025-10-19,B12,P103,150,428,286,360,10,1
2025-11-15,B29,P106,101,578,471,967,11,1
2025-09-16,B32,P109,21,265,216,263,9,0
2025-11-26,B38,P117,125,609,421,533,11,1
2025-09-30,B16,P115,45,805,602,952,9,0
2025-06-25,B11,P106,49,877,656,388,6,0
2025-02-17,B21,P108,42,734,661,680,2,0
2025-10-30,B31,P105,138,825,655,347,10,1
2025-04-23,B15,P112,39,446,396,657,4,0
2025-12-20,B36,P117,133,880,684,912,12,1
2025-02-23,B44,P103,14,277,228,331,2,0
2025-04-04,B28,P105,53,884,732,187,4,0
2025-12-27,B20,P115,64,226,177,273,12,1
2025-09-10,B22,P101,78,896,639,352,9,0
2025-11-20,B48,P103,103,774,617,347,11,1
2025-11-13,B29,P105,42,492,386,504,11,1
2025-05-21,B25,P114,68,181,153,173,5,0
2025-05-21,B24,P104,79,96,67,840,5,0
2025-01-30,B06,P117,69,169,141,881,1,0
2025-02-09,B49,P108,11,252,226,988,2,0
2025-05-02,B32,P107,66,492,418,224,5,0
2025-10-13,B43,P118,92,824,609,572,10,1
2025-07-15,B09,P115,13,764,534,499,7,0
2025-02-14,B07,P115,26,355,319,533,2,0
2025-09-07,B14,P107,42,288,257,529,9,0
2025-02-10,B32,P106,71,786,673,578,2,0
2025-10-04,B37,P116,31,701,627,787,10,1
2025-02-10,B05,P114,65,810,555,786,2,0
2025-04-18,B16,P106,20,335,246,207,4,0
2025-03-07,B22,P104,88,134,116,507,3,1
2025-12-20,B28,P120,99,165,117,520,12,1
2025-01-31,B16,P101,32,507,387,276,1,0
2025-09-01,B50,P118,61,878,676,124,9,0
2025-05-27,B12,P114,64,240,213,407,5,0
2025-10-20,B32,P105,90,969,663,405,10,1
2025-06-08,B23,P108,46,812,592,113,6,0
2025-11-21,B29,P120,73,1008,789,878,11,1
2025-10-29,B46,P104,130,724,649,430,10,1
2025-10-17,B03,P109,133,992,799,959,10,1
2025-01-11,B26,P102,78,481,429,328,1,0
2025-11-23,B27,P116,40,790,578,915,11,1
2025-09-04,B32,P113,66,430,316,908,9,0
2025-03-22,B18,P118,77,790,534,356,3,1
2025-10-15,B20,P111,99,95,69,241,10,1
2025-05-12,B25,P105,14,462,392,156,5,0
2025-12-02,B31,P101,137,484,436,935,12,1
2025-05-31,B49,P115,30,814,691,570,5,0
2025-03-25,B29,P104,15,654,574,945,3,1
2025-06-20,B28,P119,18,56,38,896,6,0
2025-10-05,B49,P118,74,1060,782,100,10,1
2025-03-28,B09,P117,109,507,360,718,3,1
2025-12-07,B07,P104,101,409,331,870,12,1
2025-04-08,B45,P105,46,178,151,606,4,0
2025-05-20,B16,P104,24,742,516,593,5,0
2025-11-19,B21,P120,58,180,160,772,11,1
2025-04-01,B21,P118,26,728,537,320,4,0
2025-08-19,B35,P115,76,779,520,433,8,0
2025-10-20,B21,P120,94,773,636,926,10,1
2025-06-06,B04,P107,36,213,186,679,6,0
2025-09-30,B45,P108,35,282,207,217,9,0
2025-04-28,B24,P118,75,676,610,681,4,0
2025-08-26,B29,P102,36,887,721,135,8,0
2025-04-21,B48,P118,46,667,450,599,4,0
2025-07-16,B23,P107,47,952,720,211,7,0
2025-01-24,B47,P102,35,945,776,678,1,0
2025-06-03,B07,P106,31,494,378,599,6,0
2025-12-04,B11,P116,38,292,220,420,12,1
2025-11-23,B41,P101,18,163,122,929,11,1
2025-06-14,B05,P108,47,566,443,467,6,0
2025-10-15,B05,P117,114,870,747,842,10,1
2025-03-19,B49,P120,27,101,84,143,3,1
2025-07-09,B10,P120,21,215,173,997,7,0
2025-04-28,B38,P112,43,881,605,132,4,0
2025-09-28,B21,P120,55,1051,738,736,9,0
2025-04-01,B31,P106,45,789,656,538,4,0
2025-09-17,B26,P106,38,50,36,960,9,0
2025-04-07,B04,P109,61,627,427,583,4,0
2025-05-14,B27,P115,61,618,487,816,5,0
2025-12-31,B13,P109,75,979,658,612,12,1
2025-01-07,B31,P110,19,853,664,879,1,0
2025-02-15,B37,P101,73,46,40,833,2,0
2025-07-24,B25,P117,78,701,597,592,7,0
2025-10-22,B49,P105,116,234,182,666,10,1
2025-10-01,B34,P119,97,190,169,144,10,1
2025-04-28,B34,P115,53,722,593,549,4,0
2025-04-24,B06,P109,75,815,736,520,4,0
2025-07-04,B23,P113,73,771,621,758,7,0
2025-08-06,B27,P115,60,148,115,806,8,0
2025-11-09,B23,P109,84,752,534,560,11,1
2025-07-28,B45,P118,54,754,598,973,7,0
2025-11-12,B21,P116,46,576,416,522,11,1
2025-07-09,B09,P102,21,424,318,232,7,0
2025-03-06,B30,P103,52,797,640,819,3,1
2025-05-15,B44,P108,43,571,389,960,5,0
2025-11-25,B17,P108,100,108,84,415,11,1
2025-11-28,B48,P119,20,303,265,416,11,1
2025-10-28,B32,P116,122,862,647,287,10,1
2025-01-14,B39,P108,34,569,416,684,1,0
2025-07-07,B17,P113,17,703,543,793,7,0
2025-11-13,B04,P114,64,358,263,593,11,1
2025-07-01,B05,P119,32,898,654,532,7,0
2025-04-24,B38,P104,10,784,614,733,4,0
2025-11-30,B35,P120,105,648,439,885,11,1
2025-05-28,B06,P113,13,570,405,759,5,0
2025-01-03,B29,P112,18,1089,738,471,1,0
2025-04-18,B23,P117,54,796,538,430,4,0
2025-03-23,B14,P111,120,830,603,953,3,1
2025-12-19,B43,P101,118,93,73,627,12,1
2025-09-23,B12,P117,77,205,145,872,9,0
2025-05-23,B11,P112,11,346,311,757,5,0
2025-01-06,B38,P108,41,223,195,609,1,0
2025-11-25,B24,P106,114,493,375,859,11,1
2025-11-27,B19,P117,48,191,162,936,11,1
2025-01-01,B45,P120,76,1154,782,572,1,0
2025-11-08,B03,P113,78,767,585,829,11,1
2025-08-11,B09,P116,54,490,434,650,8,0
2025-06-18,B23,P112,11,1101,792,121,6,0
2025-12-06,B37,P108,127,752,515,117,12,1
2025-05-14,B49,P112,10,349,268,510,5,0
2025-10-06,B37,P117,145,1087,755,911,10,1
2025-05-28,B32,P114,70,355,302,425,5,0
2025-02-07,B42,P105,32,802,704,401,2,0
2025-04-17,B33,P114,62,838,755,663,4,0
2025-05-15,B49,P118,16,713,566,137,5,0
2025-06-16,B48,P107,72,586,472,107,6,0
2025-06-02,B36,P114,31,340,234,819,6,0
2025-11-01,B33,P109,187,936,778,531,11,1
2025-09-08,B07,P116,68,1037,700,223,9,0
2025-09-29,B37,P107,53,314,234,269,9,0
2025-04-22,B29,P106,51,193,137,405,4,0
2025-10-12,B43,P106,122,1048,793,853,10,1
2025-11-21,B06,P105,74,436,314,765,11,1
2025-12-20,B33,P116,52,429,320,879,12,1
2025-04-22,B31,P101,17,749,590,389,4,0
2025-10-13,B02,P108,113,73,57,517,10,1
2025-08-11,B02,P112,23,612,544,762,8,0
2025-09-14,B50,P113,59,313,234,701,9,0
2025-02-10,B03,P105,70,946,673,895,2,0
2025-03-07,B15,P119,87,848,608,722,3,1
2025-09-10,B30,P119,58,876,789,141,9,0
2025-07-17,B34,P112,65,881,752,249,7,0
2025-03-13,B24,P111,135,520,424,637,3,1
2025-02-10,B49,P102,61,557,433,878,2,0
2025-09-02,B14,P103,66,586,504,462,9,0
2025-01-03,B30,P114,76,74,59,930,1,0
2025-08-26,B21,P118,18,851,645,171,8,0
2025-12-31,B44,P120,37,515,443,114,12,1
2025-08-23,B07,P118,13,1087,766,214,8,0
2025-02-16,B26,P118,22,418,304,302,2,0
2025-06-08,B23,P120,15,834,615,700,6,0
2025-03-15,B08,P113,47,172,133,614,3,1
2025-11-05,B34,P115,80,430,313,830,11,1
2025-05-11,B07,P115,73,1023,774,848,5,0
2025-12-25,B39,P107,85,686,530,467,12,1
2025-07-19,B20,P115,71,156,132,975,7,0
2025-06-20,B48,P102,33,1022,751,437,6,0
2025-07-04,B02,P114,31,239,206,944,7,0
2025-11-16,B01,P109,60,1045,707,153,11,1
2025-08-31,B02,P111,13,538,414,790,8,0
2025-04-20,B12,P116,58,879,608,679,4,0
2025-02-19,B30,P116,15,534,364,478,2,0
2025-02-16,B29,P108,71,447,397,407,2,0
2025-06-28,B02,P105,49,557,460,619,6,0
2025-11-05,B26,P116,24,508,458,595,11,1
2025-05-11,B40,P102,38,546,485,820,5,0
2025-07-24,B19,P115,18,413,361,698,7,0
2025-01-09,B29,P108,34,317,248,740,1,0
2025-01-01,B37,P110,79,900,618,930,1,0
2025-10-04,B13,P107,98,371,279,167,10,1
2025-04-28,B48,P105,30,667,544,420,4,0
2025-09-27,B41,P108,80,841,581,892,9,0
2025-11-19,B49,P101,69,961,646,749,11,1
2025-07-23,B46,P111,12,105,89,584,7,0
2025-05-25,B06,P117,44,542,479,210,5,0
2025-08-06,B26,P117,28,569,409,155,8,0
2025-05-27,B50,P105,32,398,317,411,5,0
2025-07-10,B47,P109,62,686,593,440,7,0
2025-07-01,B16,P109,70,126,91,397,7,0
2025-03-16,B30,P118,150,766,551,560,3,1
2025-03-20,B18,P107,79,144,115,180,3,1
2025-04-27,B11,P118,61,863,673,653,4,0
2025-01-06,B32,P103,32,566,389,949,1,0
2025-06-16,B47,P117,36,348,309,990,6,0
2025-12-20,B43,P118,21,581,397,760,12,1
2025-08-25,B36,P112,76,656,523,130,8,0
2025-09-15,B21,P103,35,799,578,930,9,0
2025-08-04,B23,P110,24,548,466,814,8,0
2025-11-25,B27,P116,105,58,48,609,11,1
2025-04-12,B47,P120,55,351,286,524,4,0
2025-06-07,B25,P119,39,214,153,417,6,0
2025-10-28,B24,P119,52,675,519,448,10,1
2025-11-16,B12,P105,90,924,762,748,11,1
2025-05-02,B18,P104,56,589,499,717,5,0
2025-10-07,B50,P113,44,469,405,475,10,1
2025-01-11,B07,P120,32,958,743,862,1,0
2025-07-14,B33,P119,46,772,629,271,7,0
2025-11-29,B30,P105,105,868,691,899,11,1
2025-03-29,B25,P119,71,83,65,953,3,1
2025-08-01,B17,P105,47,982,788,379,8,0
2025-07-11,B37,P113,37,260,209,941,7,0
2025-05-10,B03,P103,48,490,331,722,5,0
2025-10-24,B03,P107,90,453,332,666,10,1
2025-02-26,B50,P116,15,530,458,302,2,0
2025-04-25,B30,P101,73,385,276,963,4,0
2025-12-20,B03,P106,116,459,379,974,12,1
2025-03-25,B21,P119,35,33,25,206,3,1
2025-10-08,B02,P101,161,519,379,865,10,1
2025-11-28,B39,P109,82,695,557,362,11,1
2025-02-12,B42,P116,59,741,669,256,2,0
2025-10-16,B49,P106,119,739,526,856,10,1
2025-01-23,B17,P104,62,750,612,133,1,0
2025-11-30,B06,P108,84,779,560,784,11,1
2025-11-05,B13,P116,138,769,693,489,11,1
2025-01-21,B19,P115,18,37,29,561,1,0
2025-06-16,B11,P118,24,865,745,343,6,0
2025-08-18,B27,P113,36,673,552,634,8,0
2025-04-01,B10,P118,74,455,328,479,4,0
2025-02-11,B27,P107,42,129,104,306,2,0
2025-09-25,B47,P105,60,939,727,985,9,0
2025-12-09,B50,P119,17,517,416,562,12,1
2025-05-25,B07,P108,40,771,579,722,5,0
2025-07-06,B17,P102,38,705,533,370,7,0
2025-09-19,B44,P110,17,232,172,1000,9,0
2025-11-29,B10,P120,100,482,398,165,11,1
2025-10-01,B05,P118,131,111,81,804,10,1
2025-11-28,B31,P107,108,586,442,922,11,1
2025-10-24,B39,P115,76,496,446,339,10,1
2025-02-15,B28,P120,75,350,240,842,2,0
2025-09-19,B35,P103,70,259,192,977,9,0
2025-03-18,B44,P114,112,662,531,499,3,1
2025-05-06,B44,P109,20,156,120,695,5,0
2025-02-23,B43,P105,32,283,235,883,2,0
2025-10-27,B12,P115,137,963,705,949,10,1
2025-02-21,B21,P112,19,875,707,597,2,0
2025-07-14,B48,P108,55,413,278,451,7,0
2025-02-13,B44,P109,24,901,749,727,2,0
2025-01-21,B48,P102,63,984,761,479,1,0
2025-11-12,B47,P101,30,48,33,808,11,1
2025-01-06,B45,P110,45,296,203,422,1,0
2025-01-30,B41,P108,73,64,55,993,1,0
2025-05-03,B01,P102,54,639,552,107,5,0
2025-09-15,B39,P114,66,686,570,718,9,0
2025-07-07,B08,P112,47,364,267,655,7,0
2025-07-25,B14,P112,69,275,232,657,7,0
2025-05-08,B46,P111,37,690,508,410,5,0
2025-09-22,B12,P111,25,797,537,573,9,0
2025-04-26,B16,P118,79,139,98,147,4,0
2025-09-10,B31,P111,28,173,133,120,9,0
2025-08-21,B48,P102,77,194,165,882,8,0
2025-01-25,B03,P102,46,362,327,436,1,0
2025-02-08,B32,P110,22,768,584,924,2,0
2025-08-19,B41,P110,52,760,609,215,8,0
2025-09-12,B06,P106,55,1152,782,255,9,0
2025-11-23,B10,P108,98,227,162,508,11,1
2025-03-23,B37,P110,46,608,465,433,3,1
2025-06-21,B14,P113,60,70,49,295,6,0
2025-02-16,B06,P116,40,744,627,119,2,0
2025-09-06,B16,P112,20,682,521,120,9,0
2025-01-21,B28,P105,26,434,368,711,1,0
2025-04-28,B44,P107,27,1023,710,210,4,0
2025-02-17,B09,P116,55,956,785,910,2,0
2025-03-30,B06,P102,143,350,272,383,3,1
2025-05-20,B07,P113,58,672,508,798,5,0
2025-01-23,B41,P119,14,282,207,103,1,0
2025-05-14,B07,P117,41,499,437,630,5,0
2025-07-22,B01,P107,13,955,759,123,7,0
2025-12-10,B45,P109,36,1093,762,748,12,1
2025-09-24,B48,P102,36,855,707,556,9,0
2025-01-10,B02,P116,62,582,528,786,1,0
2025-03-05,B33,P110,81,284,201,520,3,1
2025-04-16,B43,P113,37,950,741,223,4,0
2025-05-20,B02,P112,41,744,595,352,5,0
2025-02-07,B47,P113,67,968,717,412,2,0
2025-05-06,B36,P105,22,1148,783,602,5,0
2025-04-08,B19,P120,50,748,651,743,4,0
2025-04-14,B45,P117,51,436,395,737,4,0
2025-01-20,B16,P119,62,789,533,185,1,0
2025-12-01,B07,P110,139,956,717,171,12,1
2025-12-19,B42,P101,63,880,691,147,12,1
2025-10-03,B35,P109,35,582,465,605,10,1
2025-07-30,B02,P106,70,267,200,363,7,0
2025-12-13,B49,P112,72,340,249,550,12,1
2025-10-18,B24,P110,83,253,204,819,10,1
2025-06-02,B15,P112,12,241,182,308,6,0
2025-12-06,B26,P107,134,1054,707,360,12,1
2025-03-28,B16,P114,152,229,157,570,3,1
2025-05-23,B31,P110,28,590,523,538,5,0
2025-12-22,B09,P115,60,833,664,668,12,1
2025-08-31,B46,P118,16,180,122,960,8,0
2025-06-01,B25,P101,41,898,632,228,6,0
2025-01-09,B06,P108,73,887,653,903,1,0
2025-04-17,B42,P108,67,148,127,317,4,0
2025-05-07,B13,P115,53,817,742,279,5,0
2025-04-10,B15,P120,59,133,100,121,4,0
2025-07-12,B23,P111,19,625,552,703,7,0
2025-09-18,B50,P116,64,919,771,722,9,0
2025-05-12,B32,P106,21,217,152,634,5,0
2025-12-05,B42,P106,66,145,131,169,12,1
2025-01-17,B26,P112,31,100,85,938,1,0
2025-04-05,B30,P119,70,37,32,720,4,0
2025-07-20,B50,P120,62,286,239,186,7,0
2025-09-25,B29,P109,76,419,283,481,9,0
2025-04-11,B37,P104,68,816,663,312,4,0
2025-12-05,B11,P112,75,824,678,702,12,1
2025-09-15,B41,P109,80,400,289,292,9,0
2025-12-14,B21,P113,151,869,731,101,12,1
2025-11-02,B35,P117,169,933,639,753,11,1
2025-05-27,B27,P104,42,358,256,326,5,0
2025-11-20,B35,P117,69,643,439,107,11,1
2025-11-27,B02,P107,52,440,365,377,11,1
2025-12-16,B13,P102,165,340,264,764,12,1
2025-04-23,B02,P106,17,87,79,882,4,0
2025-10-31,B06,P113,52,635,489,643,10,1
2025-06-03,B03,P117,39,571,381,381,6,0
2025-09-07,B17,P120,30,1068,783,829,9,0
2025-05-29,B19,P101,22,142,115,822,5,0
2025-01-01,B44,P119,63,89,77,555,1,0
2025-02-10,B05,P111,64,484,326,702,2,0
2025-08-18,B50,P120,18,1069,786,543,8,0
2025-09-20,B33,P114,80,50,44,667,9,0
2025-09-02,B15,P106,49,671,498,514,9,0
2025-09-10,B05,P119,75,249,209,743,9,0
2025-11-01,B34,P101,72,923,661,699,11,1
2025-11-02,B14,P108,24,616,430,743,11,1
2025-12-09,B16,P112,103,1092,731,818,12,1
2025-03-09,B50,P117,68,283,221,525,3,1
2025-01-17,B30,P119,56,116,82,623,1,0
2025-06-24,B29,P109,36,899,753,828,6,0
2025-04-27,B05,P111,59,241,175,215,4,0
2025-07-26,B29,P114,48,1033,767,668,7,0
2025-02-15,B46,P117,10,122,89,243,2,0
2025-12-15,B50,P119,45,697,474,180,12,1
2025-05-28,B10,P111,14,271,245,808,5,0
2025-05-11,B23,P110,66,505,403,674,5,0
2025-03-15,B08,P105,89,765,660,374,3,1
2025-12-14,B48,P111,104,909,767,799,12,1
2025-03-12,B19,P114,86,442,311,345,3,1
2025-10-27,B06,P114,44,474,352,597,10,1
2025-02-04,B46,P104,22,284,219,104,2,0
2025-03-09,B27,P113,62,1047,703,305,3,1
2025-06-24,B03,P118,17,1063,763,543,6,0
2025-05-31,B28,P101,16,525,403,895,5,0
2025-03-21,B04,P106,86,1108,796,286,3,1
2025-09-23,B08,P118,25,711,551,302,9,0
2025-09-14,B11,P105,37,288,232,178,9,0
2025-04-03,B38,P117,20,305,223,620,4,0
2025-10-21,B21,P118,117,67,49,685,10,1
2025-09-15,B50,P113,43,451,375,713,9,0
2025-04-06,B30,P108,60,381,268,943,4,0
2025-09-02,B36,P119,29,236,184,910,9,0
2025-01-29,B38,P109,13,813,576,888,1,0
2025-03-06,B34,P117,137,405,281,963,3,1
2025-11-04,B49,P112,31,147,113,627,11,1
2025-03-25,B36,P118,92,61,41,263,3,1
2025-10-28,B08,P112,100,369,291,322,10,1
2025-04-23,B26,P104,15,206,168,626,4,0
2025-08-03,B17,P106,24,1050,707,863,8,0
2025-08-28,B27,P110,66,414,344,969,8,0
2025-02-04,B07,P112,62,726,539,820,2,0
2025-03-15,B24,P105,64,715,612,723,3,1
2025-10-13,B23,P101,94,765,597,450,10,1
2025-01-27,B20,P118,21,170,118,286,1,0
2025-11-04,B30,P101,86,778,585,205,11,1
2025-01-16,B24,P105,72,142,122,256,1,0
2025-09-27,B47,P110,50,1016,699,695,9,0
2025-06-23,B41,P113,55,508,419,739,6,0
2025-03-31,B42,P115,115,781,687,773,3,1
2025-07-20,B16,P108,30,323,240,733,7,0
2025-11-10,B17,P119,95,51,38,234,11,1
2025-02-23,B22,P109,50,427,351,987,2,0
2025-01-21,B33,P116,26,215,196,927,1,0
2025-04-14,B05,P106,12,37,32,901,4,0
2025-05-09,B20,P110,23,628,435,107,5,0
2025-01-24,B46,P102,23,823,613,356,1,0
2025-10-11,B37,P106,53,598,504,766,10,1
2025-06-26,B08,P119,75,401,336,570,6,0
2025-06-27,B31,P119,25,321,263,471,6,0
2025-05-24,B16,P118,43,898,710,650,5,0
2025-02-05,B13,P110,16,310,251,273,2,0
2025-01-29,B34,P107,79,932,738,412,1,0
2025-12-17,B46,P101,125,199,174,478,12,1
2025-10-27,B49,P114,30,814,681,464,10,1
2025-03-30,B47,P119,140,714,568,551,3,1
2025-02-19,B05,P111,75,294,244,769,2,0
2025-03-26,B34,P102,59,1001,758,491,3,1
2025-08-29,B18,P103,28,249,172,323,8,0
